yr,date,st,mag,inj,fat,lat,lon,len,wid
2016,2016-05-10,KY,2,0,0,37.4635,-86.8780,8.6000,300
2016,2016-05-11,MO,2,0,0,38.1244,-91.2033,4.4300,700
2016,2016-05-22,TX,3,0,0,32.2500,-101.6411,4.0100,500
2016,2016-05-22,TX,2,0,0,34.6600,-100.7000,6.5900,600
2016,2016-05-22,SD,2,0,0,43.0301,-100.4275,4.6400,100
2016,2016-05-22,TX,2,0,0,32.0391,-101.5283,3.0500,200
2016,2016-05-22,TX,3,0,0,31.9235,-101.5261,3.7100,200
2016,2016-05-22,TX,2,0,0,31.8922,-101.4981,1.9000,150
2016,2016-05-23,TX,3,0,0,34.3068,-100.7142,9.9900,800
2016,2016-05-24,KS,3,1,0,37.5031,-100.1355,14.7000,675
2016,2016-05-24,KS,3,0,0,38.2370,-100.1663,11.0200,300
2016,2016-05-24,KS,2,0,0,37.6460,-100.0988,5.0000,550
2016,2016-05-24,KS,2,1,0,37.6999,-100.0935,16.7000,1800
2016,2016-05-24,KS,3,0,0,37.8614,-100.0489,1.9000,150
2016,2016-05-24,KS,3,0,0,38.1961,-100.0382,7.7000,700
2016,2016-05-24,KS,2,0,0,37.7947,-99.3725,5.4000,150
2016,2016-05-24,KS,3,0,0,37.8645,-99.2707,8.3000,1100
2016,2016-05-25,KS,4,8,0,38.9955,-97.4365,25.0900,900
2016,2016-05-25,OK,2,0,0,36.4966,-98.0699,5.0000,300
2016,2016-05-26,TX,2,0,0,30.3069,-96.0471,1.2800,100
2016,2016-05-28,TX,2,0,0,30.4034,-99.4670,4.8200,150
2016,2016-05-07,CO,2,0,0,40.2300,-104.1700,8.8000,1320
2016,2016-05-07,CO,2,4,0,40.1198,-102.2327,7.9400,440
2016,2016-05-08,KS,2,0,0,39.0500,-99.2218,6.8800,440
2016,2016-05-09,OK,4,0,1,34.5590,-97.3570,8.9000,400
2016,2016-05-09,OK,3,0,0,34.5650,-97.1460,16.6000,1500
2016,2016-05-09,OK,3,0,1,34.3910,-96.6380,9.0600,700
2016,2016-05-09,NE,2,0,0,40.8213,-96.0074,3.2700,100
2016,2016-05-09,OK,2,0,0,36.1940,-97.1710,6.3500,600
2016,2016-05-09,OK,3,2,0,33.9647,-95.9914,13.8000,3100
2016,2016-06-11,MT,3,7,0,46.3100,-104.2500,3.0000,200
2016,2016-06-13,SD,2,0,0,43.8634,-103.2461,7.4200,200
2016,2016-06-13,TX,2,0,0,35.4280,-101.6430,4.9600,100
2016,2016-06-19,MN,2,0,0,46.4449,-93.9158,3.5200,730
2016,2016-06-22,IL,2,0,0,41.3669,-88.7100,8.0500,300
2016,2016-06-22,IL,2,4,0,40.9183,-88.7776,11.1000,440
2016,2016-06-22,IN,2,0,0,40.8100,-85.4355,2.3500,300
2016,2016-06-28,NE,2,0,0,42.0900,-101.8300,1.0000,150
2016,2016-07-11,MN,2,0,0,45.1237,-94.5454,3.1000,100
2016,2016-07-11,MN,2,1,0,45.2969,-94.4144,2.2200,400
2016,2016-07-17,IA,2,5,0,42.1531,-92.0327,1.5900,100
2016,2016-07-17,IA,2,4,0,41.8912,-91.8966,3.9900,75
2016,2016-07-26,NE,2,0,0,42.8151,-102.3054,1.0000,100
2016,2016-07-04,KY,2,5,0,38.1021,-82.6289,2.6300,70
2016,2016-07-07,KS,3,0,0,37.9600,-96.4500,4.1900,1144
2016,2016-07-07,KS,2,0,0,37.8411,-96.3154,3.5900,150
2016,2016-08-15,IN,2,0,0,39.9615,-86.3367,3.8000,150
2016,2016-08-24,IN,2,0,0,40.0018,-86.8735,5.3700,125
2016,2016-08-24,IN,3,20,0,40.4613,-86.1884,8.6300,300
2016,2016-08-24,IN,3,0,0,41.1475,-84.9187,5.1600,500
2016,2016-08-24,OH,2,0,0,41.2220,-84.6813,4.4200,250
2016,2016-08-24,OH,2,0,0,41.3231,-84.3803,2.6400,400
2016,2016-08-27,ND,3,0,0,47.4900,-97.1000,3.0000,300
2016,2016-08-28,MN,2,0,0,47.5000,-96.4100,9.5700,400
2016,2016-08-03,ND,2,0,0,48.5600,-99.6100,20.0200,1200
2016,2016-08-03,ND,2,0,0,47.7700,-98.8600,3.2500,300
2016,2016-09-09,IL,2,0,0,39.9728,-88.0739,6.2600,75
2017,2017-10-23,SC,2,1,0,34.9720,-81.9890,3.0200,350
2017,2017-10-23,SC,2,0,0,35.1140,-81.7270,4.8600,150
2017,2017-10-23,NC,2,0,0,35.7430,-81.3900,4.8700,1300
2017,2017-10-02,KS,2,0,0,38.6056,-100.9164,18.3100,450
2017,2017-10-08,SC,2,0,0,34.7640,-82.7600,8.4200,300
2017,2017-10-08,SC,2,0,0,34.5100,-81.9670,22.2800,200
2017,2017-11-05,IN,2,1,0,40.3491,-85.3483,38.7200,600
2017,2017-11-05,OH,2,8,0,40.5408,-84.5732,5.4100,200
2017,2017-11-05,OH,2,0,0,41.1777,-82.9741,0.6100,150
2017,2017-11-05,OH,2,0,0,40.7284,-82.7968,1.0900,200
2017,2017-11-05,OH,2,0,0,41.5189,-80.6467,6.7000,200
2017,2017-12-19,TX,2,0,0,31.7435,-95.1926,3.0800,691
2017,2017-12-19,TX,2,0,0,31.8934,-94.9435,6.3900,1300
2017,2017-12-04,MO,2,1,0,40.3779,-91.6274,7.9700,50
2017,2017-01-15,TX,2,0,0,31.4900,-97.6700,12.9200,200
2017,2017-01-15,TX,2,0,0,31.0817,-99.2111,1.9900,450
2017,2017-01-19,MS,2,1,0,31.8672,-89.6690,19.2600,500
2017,2017-01-21,MS,3,57,4,31.1855,-89.4799,31.0600,900
2017,2017-01-21,AL,2,4,0,31.8476,-88.2905,20.4200,800
2017,2017-01-21,GA,2,0,0,32.8318,-84.4239,5.6800,300
2017,2017-01-21,GA,2,0,0,32.5114,-83.7901,12.8500,350
2017,2017-01-21,SC,2,1,0,33.3089,-81.3711,13.7800,1600
2017,2017-01-21,TX,2,0,0,32.5199,-94.2529,6.9300,230
2017,2017-01-21,TX,2,1,0,32.8087,-94.1962,13.3600,800
2017,2017-01-21,LA,2,1,0,32.8883,-93.6432,10.7900,990
2017,2017-01-21,LA,2,1,0,31.6824,-93.0381,2.0400,300
2017,2017-01-21,MS,2,1,0,32.4914,-88.6020,7.2800,550
2017,2017-01-22,GA,2,3,0,30.8997,-83.9821,18.6700,700
2017,2017-01-22,GA,3,45,11,30.9998,-83.5841,24.6600,700
2017,2017-01-22,GA,2,1,0,31.5704,-84.8654,12.0300,400
2017,2017-01-22,GA,3,88,5,31.4373,-84.3447,70.4000,2200
2017,2017-01-02,MS,2,0,0,31.7314,-89.6559,4.2000,300
2017,2017-01-02,AL,2,0,0,31.1104,-85.5078,7.8200,500
2017,2017-01-02,GA,2,0,0,31.2767,-85.0086,4.3400,400
2017,2017-01-02,GA,2,0,0,31.2567,-84.9037,10.8700,1000
2017,2017-01-02,GA,2,0,0,31.3690,-84.7196,4.4300,500
2017,2017-02-14,TX,2,0,0,29.5410,-95.7149,0.6800,300
2017,2017-02-19,TX,2,0,0,29.4907,-98.4991,4.6400,600
2017,2017-02-20,TX,2,0,0,30.5501,-97.3594,9.4000,200
2017,2017-02-20,TX,2,0,0,30.5443,-97.3525,4.2400,100
2017,2017-02-25,PA,2,0,0,41.2525,-75.7638,12.5200,500
2017,2017-02-28,IL,3,14,2,41.3239,-88.9504,11.5000,800
2017,2017-02-28,IL,3,0,0,40.9128,-89.3609,17.7700,600
2017,2017-02-28,IL,2,0,0,40.9856,-88.9865,4.5000,75
2017,2017-02-28,AR,2,1,0,35.2200,-91.6800,1.1000,250
2017,2017-02-28,MO,4,12,1,37.7238,-90.0055,53.4700,1100
2017,2017-02-28,IL,3,2,1,38.1370,-88.1148,44.1300,440
2017,2017-02-28,IN,2,0,0,38.4040,-87.0710,5.8000,150
2017,2017-02-07,LA,2,3,0,30.3128,-90.5857,23.0800,500
2017,2017-02-07,LA,3,33,0,30.0105,-90.0000,10.0900,600
2017,2017-02-07,LA,3,3,0,30.6210,-90.9030,6.4300,350
2017,2017-02-07,MS,2,0,0,32.4393,-89.5248,4.8300,880
2017,2017-02-09,GA,2,7,0,32.3400,-81.5600,9.8100,300
2017,2017-03-24,TX,2,0,0,32.4825,-94.4499,2.7100,225
2017,2017-03-24,AR,2,0,0,34.5035,-92.7678,1.1200,150
2017,2017-03-24,AR,2,6,0,34.9262,-92.2479,2.1500,100
2017,2017-03-28,TX,2,0,0,31.6706,-101.6766,1.7900,75
2017,2017-03-29,LA,2,0,0,30.7928,-92.6769,3.5700,100
2017,2017-03-31,VA,2,0,0,36.7400,-76.2300,8.8600,350
2017,2017-03-01,IN,2,0,0,38.5991,-87.1394,0.1500,30
2017,2017-03-01,IN,2,0,0,38.6573,-87.0782,1.5200,30
2017,2017-03-01,IN,2,1,0,38.6900,-86.3406,0.6800,25
2017,2017-03-01,IN,2,0,0,38.7991,-86.0166,0.2500,50
2017,2017-03-01,KY,2,0,0,36.5827,-88.6263,1.5500,200
2017,2017-03-06,MO,2,0,0,39.4280,-94.5988,19.5700,1000
2017,2017-03-06,MO,3,12,0,38.9590,-94.2394,17.7400,400
2017,2017-03-06,IA,2,0,0,40.6174,-93.2085,14.9200,250
2017,2017-03-06,IA,2,0,0,40.6891,-92.8760,9.6600,90
2017,2017-03-06,IA,2,0,0,41.2766,-91.2594,0.3100,150
2017,2017-03-06,IA,2,3,0,41.4092,-91.0732,1.7800,200
2017,2017-03-06,IA,2,0,0,41.4528,-90.8675,25.2500,1000
2017,2017-03-06,IA,2,0,0,41.5990,-90.7988,34.6800,200
2017,2017-03-06,AR,2,1,0,35.9252,-93.3880,36.6400,700
2017,2017-03-07,IL,2,0,0,40.3920,-89.5381,2.8000,200
2017,2017-03-09,MO,2,0,0,36.7170,-90.8040,9.6400,600
2017,2017-03-09,MO,2,0,0,36.6169,-89.3918,9.6600,250
2017,2017-03-09,KY,2,0,0,36.5690,-89.1867,10.1700,250
2017,2017-04-14,TX,3,0,0,34.5720,-102.3590,3.5500,1936
2017,2017-04-27,GA,2,0,0,32.5409,-84.6735,21.7100,700
2017,2017-04-28,OK,2,0,0,35.1017,-94.5783,8.1000,750
2017,2017-04-29,TX,4,25,2,32.2572,-96.0180,21.4200,1760
2017,2017-04-29,TX,2,10,0,32.2510,-95.9803,11.6800,100
2017,2017-04-29,TX,3,24,2,32.3991,-95.8756,39.7100,1760
2017,2017-04-30,MO,2,0,0,36.7772,-89.5800,4.0400,150
2017,2017-04-30,MS,2,0,0,31.4795,-91.4255,3.4400,440
2017,2017-04-30,MS,2,0,0,31.9338,-90.9845,19.9000,880
2017,2017-04-30,MS,2,0,0,32.6538,-90.3195,21.7000,1700
2017,2017-04-30,MS,2,0,1,32.8556,-90.0951,23.4000,1900
2017,2017-04-30,MS,2,0,0,33.3033,-89.7531,15.4900,1936
2017,2017-04-02,LA,2,0,0,31.1255,-92.5368,6.1100,800
2017,2017-04-02,LA,2,0,0,31.5788,-92.2513,5.5500,1636
2017,2017-04-02,LA,2,0,0,31.5115,-92.2521,13.6600,2252
2017,2017-04-02,LA,2,0,0,31.7476,-92.1618,1.0900,440
2017,2017-04-02,LA,2,1,0,31.7365,-92.0389,13.7700,880
2017,2017-04-02,LA,2,2,0,32.0870,-91.6894,5.8300,616
2017,2017-04-03,GA,2,0,0,32.8592,-83.3733,3.2600,200
2017,2017-04-03,SC,2,0,0,33.5900,-80.7870,6.7200,600
2017,2017-04-04,MO,2,0,0,36.7197,-94.4324,16.5000,300
2017,2017-04-05,AL,2,0,0,31.7595,-85.1753,10.3600,1140
2017,2017-04-05,GA,2,0,0,31.9114,-84.8277,16.8600,1320
2017,2017-04-05,SC,2,1,0,33.8390,-81.7940,7.2000,1000
2017,2017-04-05,GA,2,0,0,32.3323,-82.9856,20.1900,400
2017,2017-04-06,FL,2,0,0,27.5739,-80.8352,4.1200,150
2017,2017-05-11,TX,2,0,0,31.8150,-94.4989,4.5700,800
2017,2017-05-16,WI,3,25,1,45.2529,-92.1619,82.5300,1320
2017,2017-05-16,TX,2,0,0,35.3700,-100.2900,9.1800,1250
2017,2017-05-16,OK,2,0,0,35.5640,-99.9170,10.2500,150
2017,2017-05-16,OK,2,10,1,35.2402,-99.5550,18.0000,1000
2017,2017-05-16,KS,3,2,0,38.1987,-99.0186,26.6400,300
2017,2017-05-17,IL,2,1,0,41.1533,-90.0811,1.2900,50
2017,2017-05-18,TX,2,0,0,34.1330,-98.8940,2.0000,100
2017,2017-05-18,OK,2,0,0,35.2461,-95.9500,13.7000,850
2017,2017-05-18,OK,2,0,0,35.7583,-95.3846,2.8000,400
2017,2017-05-23,GA,2,0,0,31.9849,-80.9971,7.4900,300
2017,2017-05-24,SC,2,0,0,34.1058,-81.6403,12.1000,250
2017,2017-05-24,NC,2,0,0,35.7980,-80.7830,3.2000,100
2017,2017-05-24,NC,2,1,0,36.0230,-80.6180,5.9400,225
2017,2017-05-24,NC,2,0,0,36.2634,-80.4434,16.1000,700
2017,2017-06-12,CO,2,0,0,40.8995,-104.3346,14.9800,300
2017,2017-06-12,WY,2,2,0,42.2760,-104.1957,25.5500,500
2017,2017-06-12,WY,2,0,0,43.6916,-106.6850,1.5800,250
2017,2017-06-12,NE,2,0,0,41.8219,-103.3408,31.6500,300
2017,2017-06-16,NE,2,0,0,41.0994,-95.9611,13.9900,250
2017,2017-06-28,IA,2,0,0,40.7567,-95.5628,3.7000,135
2017,2017-06-28,IA,2,0,0,40.5851,-94.7771,6.9900,1000
2017,2017-06-28,IA,2,1,0,42.1919,-91.5271,11.6900,200
2017,2017-06-28,IA,2,0,0,42.2906,-91.1883,2.5000,30
2017,2017-06-09,ND,2,0,0,48.8100,-98.2100,18.0000,800
2017,2017-06-09,ND,2,0,0,48.2600,-99.7400,8.0000,600
2017,2017-07-11,ND,2,0,0,47.6400,-97.3100,22.0000,1200
2017,2017-07-11,ND,2,0,0,47.3800,-96.9800,11.6400,600
2017,2017-07-11,MN,2,0,0,47.2200,-96.5100,12.8100,500
2017,2017-07-20,NY,2,0,0,42.7416,-78.8575,6.1100,700
2017,2017-07-23,MD,2,1,0,38.9637,-76.3485,2.3700,150
2017,2017-08-18,IA,2,0,0,43.3400,-95.6800,5.1400,250
2017,2017-08-19,NE,2,0,0,41.8294,-99.5806,0.6500,540
2017,2017-08-29,LA,2,0,0,30.2276,-92.5776,2.1800,175
2017,2017-08-31,AL,2,6,0,33.3793,-88.0344,31.2400,600
2017,2017-08-31,AL,2,0,0,34.1522,-86.6058,13.6300,300
2017,2017-08-06,OK,2,30,0,36.1097,-95.9367,6.9000,550
2017,2017-09-10,FL,2,0,0,28.1529,-81.8798,0.5900,50
2017,2017-09-10,FL,2,0,0,28.6864,-80.8366,1.5500,125
2017,2017-09-10,FL,2,0,0,29.7200,-81.2300,1.2000,300
2017,2017-09-04,OH,2,2,0,40.7892,-82.8770,16.6700,400
2018,2018-10-11,VA,2,0,0,37.2382,-77.8593,1.6200,150
2018,2018-10-13,TX,2,0,0,31.1749,-100.6599,3.0100,644
2018,2018-10-31,LA,2,2,0,31.2470,-92.4784,37.8900,500
2018,2018-10-31,LA,2,0,0,30.7914,-92.6606,13.2700,900
2018,2018-10-31,LA,2,0,0,30.9874,-92.2640,7.8100,800
2018,2018-10-02,PA,2,1,0,41.7531,-80.3561,4.1000,50
2018,2018-10-02,PA,2,0,0,41.5450,-77.1782,2.1700,300
2018,2018-10-02,PA,2,0,0,41.1420,-79.1680,4.0900,200
2018,2018-10-02,PA,2,0,0,40.1430,-79.3990,1.5600,250
2018,2018-11-24,NC,2,0,0,34.6809,-76.9226,2.8000,75
2018,2018-11-30,OK,2,5,0,35.6064,-94.9933,47.0000,1100
2018,2018-11-30,AR,2,2,0,35.4601,-94.3993,5.6000,600
2018,2018-11-01,LA,2,0,0,31.0403,-92.1475,5.6600,800
2018,2018-11-01,MS,2,0,0,31.5698,-91.3664,0.9900,200
2018,2018-11-01,LA,2,2,0,30.7601,-89.9292,2.2500,200
2018,2018-11-01,LA,2,0,0,30.9257,-89.8464,0.6600,200
2018,2018-11-02,VA,2,0,0,36.8222,-78.8417,1.7400,300
2018,2018-11-02,MD,2,0,0,39.3479,-77.1713,5.4500,400
2018,2018-11-05,LA,2,0,0,31.7434,-93.4507,5.8500,475
2018,2018-11-05,LA,2,0,0,31.8563,-93.0949,19.6500,400
2018,2018-11-05,MS,2,0,0,34.2611,-88.8254,10.2100,200
2018,2018-11-06,TN,2,3,1,35.6504,-86.5305,8.4500,150
2018,2018-11-06,TN,2,0,0,35.2078,-86.2074,29.4200,500
2018,2018-12-18,WA,2,0,0,47.5070,-122.6395,1.3500,285
2018,2018-12-01,IL,2,0,0,39.1522,-89.6324,6.7900,100
2018,2018-12-01,IL,3,22,0,39.4140,-89.3950,12.4900,900
2018,2018-12-01,IL,2,0,0,39.6301,-89.2008,8.3900,400
2018,2018-12-01,IL,2,0,0,40.3839,-88.7228,2.4400,100
2018,2018-12-02,GA,3,4,0,30.7800,-81.5500,7.0900,900
2018,2018-01-21,TX,2,0,0,33.4474,-94.6484,7.0600,560
2018,2018-02-24,TN,2,1,1,36.6392,-87.0126,12.1800,350
2018,2018-02-24,AR,2,5,1,36.3001,-90.6333,41.9300,150
2018,2018-02-24,MO,2,2,0,36.7508,-89.5846,0.9500,150
2018,2018-02-24,KY,2,9,0,36.8315,-87.4835,5.3900,200
2018,2018-02-24,TN,2,2,0,36.5513,-87.2707,4.0700,200
2018,2018-02-24,KY,2,0,0,37.2332,-85.6240,1.3000,100
2018,2018-03-11,LA,2,4,0,31.1011,-92.2172,0.3900,50
2018,2018-03-19,AL,2,0,0,34.9572,-87.2049,23.5400,600
2018,2018-03-19,AL,2,0,0,34.2216,-86.2939,3.7600,690
2018,2018-03-19,AL,2,0,0,33.8552,-86.2398,15.6800,2000
2018,2018-03-19,AL,3,4,0,33.8453,-85.9472,34.9900,2175
2018,2018-03-19,GA,2,0,0,33.6226,-84.6252,0.5300,315
2018,2018-04-13,AR,2,4,0,35.5490,-94.2621,11.7000,1000
2018,2018-04-13,AR,2,0,0,34.2555,-94.0670,2.2000,350
2018,2018-04-13,MO,2,0,0,37.0944,-92.4922,9.0000,100
2018,2018-04-13,LA,2,0,0,32.0150,-92.2693,4.1100,340
2018,2018-04-14,LA,2,0,0,32.4459,-92.9053,5.3800,210
2018,2018-04-14,AR,2,0,0,33.2670,-91.5019,8.8800,700
2018,2018-04-14,LA,2,0,0,30.3459,-92.0480,4.1300,650
2018,2018-04-14,MS,2,2,0,32.3558,-88.7321,8.4900,780
2018,2018-04-15,SC,2,0,0,33.9101,-81.3645,2.9800,200
2018,2018-04-15,NC,2,5,0,36.0468,-79.7597,32.7500,500
2018,2018-04-15,VA,3,12,0,37.3264,-79.2410,20.4000,600
2018,2018-04-03,IL,2,0,0,38.8877,-88.9976,18.2000,100
2018,2018-04-03,IL,2,0,0,37.8071,-88.7347,12.3500,350
2018,2018-04-03,KY,2,0,0,37.2461,-88.3920,4.3200,300
2018,2018-04-06,LA,2,0,0,32.0137,-93.4824,10.1300,1800
2018,2018-05-14,KS,2,0,0,37.0601,-96.7227,0.8000,75
2018,2018-05-15,NY,2,0,0,41.4996,-73.6847,1.1800,100
2018,2018-05-27,WY,2,0,0,41.2747,-105.1089,1.0000,500
2018,2018-05-01,KS,3,0,0,38.9400,-97.8830,15.7800,880
2018,2018-05-02,OK,2,0,0,34.3240,-98.8090,4.1000,600
2018,2018-06-13,PA,2,0,0,41.7182,-76.6881,5.1600,250
2018,2018-06-13,PA,2,6,0,41.2436,-75.8467,2.9000,150
2018,2018-06-22,AL,2,3,0,34.2415,-87.1344,7.0200,260
2018,2018-06-26,KS,3,8,0,37.8115,-96.3084,9.1500,500
2018,2018-06-28,MT,2,0,0,45.3753,-104.0813,6.6000,200
2018,2018-06-28,SD,3,0,0,45.4092,-104.0405,3.5900,900
2018,2018-06-28,SD,2,0,0,45.4259,-103.9053,2.3000,100
2018,2018-06-28,SD,2,0,0,45.5562,-103.7596,7.0500,300
2018,2018-06-29,MN,2,0,0,47.5500,-96.0200,15.3800,400
2018,2018-06-01,WY,2,0,0,43.9988,-107.1501,0.9800,300
2018,2018-06-01,WY,2,0,0,44.0285,-107.1061,1.0300,300
2018,2018-06-01,WY,3,2,0,44.3290,-105.7110,3.7600,200
2018,2018-06-01,ND,2,0,0,47.5000,-102.7500,3.4900,200
2018,2018-06-06,WY,2,0,0,41.4160,-105.6050,0.6000,50
2018,2018-06-06,WY,3,0,0,41.4690,-105.6760,11.3000,600
2018,2018-07-19,IA,2,0,0,41.7246,-93.4951,3.6800,130
2018,2018-07-19,IA,2,0,0,41.7008,-93.5037,2.9500,100
2018,2018-07-19,IA,3,13,0,41.4602,-92.9371,9.1700,800
2018,2018-07-19,IA,3,22,0,42.0829,-93.0275,8.4100,1200
2018,2018-07-28,WY,3,0,0,42.6452,-105.5134,4.4400,350
2018,2018-07-29,CO,2,0,0,40.2500,-103.6000,0.1000,75
2018,2018-07-29,CO,2,0,0,40.2700,-103.6200,0.1000,75
2018,2018-07-04,ND,2,0,0,47.8300,-98.7200,3.1200,400
2018,2018-07-09,ND,2,28,1,47.7814,-103.2950,0.5300,400
2018,2018-08-28,WI,2,0,0,43.6153,-88.5222,3.9100,150
2018,2018-09-17,VA,2,1,1,37.4065,-77.6107,7.5000,350
2018,2018-09-20,MN,2,0,0,44.2098,-93.4504,4.9400,300
2018,2018-09-20,MN,2,0,0,44.3036,-93.3448,2.9500,600
2019,2019-10-18,FL,2,0,0,27.9820,-82.0475,11.4500,525
2019,2019-10-20,TX,3,0,0,32.8685,-96.9149,15.7600,1300
2019,2019-10-20,TX,2,0,0,32.8974,-96.6753,2.4800,265
2019,2019-10-20,AR,2,0,0,36.1778,-94.5310,31.4000,2640
2019,2019-10-31,PA,2,2,0,39.9150,-75.5202,0.4700,250
2019,2019-11-26,LA,2,1,1,32.2351,-91.7783,7.0200,700
2019,2019-11-26,MS,2,0,0,32.0586,-90.1282,11.8900,500
2019,2019-12-16,LA,2,0,0,30.9273,-92.7934,3.5600,147
2019,2019-12-16,LA,3,0,1,30.8471,-93.2657,62.6100,550
2019,2019-12-16,MS,3,3,0,31.1940,-90.8942,29.2800,880
2019,2019-12-16,MS,2,0,0,31.4046,-91.1485,4.2300,720
2019,2019-12-16,MS,2,0,0,34.4439,-88.7189,9.4200,250
2019,2019-12-16,MS,2,0,0,31.1927,-89.9206,7.4400,350
2019,2019-12-16,MS,2,1,0,31.6159,-90.0076,10.6600,600
2019,2019-12-16,AL,2,0,0,34.6400,-87.7331,8.1800,250
2019,2019-12-16,AL,2,0,2,34.6445,-87.4126,18.4600,370
2019,2019-12-16,MS,3,0,0,31.3902,-89.5764,5.8300,560
2019,2019-12-16,MS,3,0,0,31.7925,-89.6781,18.6300,1320
2019,2019-12-16,MS,3,2,0,31.6720,-89.1726,61.1900,350
2019,2019-12-16,AL,2,3,0,32.4206,-87.9787,5.9500,350
2019,2019-12-17,GA,2,0,0,31.5800,-83.4200,20.3100,400
2019,2019-01-19,AL,2,4,0,32.5202,-86.2370,18.1100,700
2019,2019-02-23,MS,2,0,0,34.7899,-88.4084,8.3000,200
2019,2019-02-23,MS,3,11,1,33.4865,-88.4346,9.7400,440
2019,2019-03-12,NM,2,6,0,33.0010,-104.4402,15.1900,350
2019,2019-03-12,NM,2,0,0,32.1763,-104.0794,14.7000,880
2019,2019-03-14,KY,2,1,0,36.9236,-88.8960,16.7100,300
2019,2019-03-14,MI,2,0,0,42.8340,-84.2384,18.2000,700
2019,2019-03-14,AL,2,0,0,32.6413,-86.3385,8.5800,650
2019,2019-03-24,MO,2,1,0,37.4187,-90.1217,10.3000,250
2019,2019-03-03,AL,4,90,23,32.4472,-85.4818,68.0400,1600
2019,2019-03-03,GA,2,1,0,32.5998,-83.9492,6.6600,420
2019,2019-03-03,AL,2,1,0,32.3455,-85.7356,29.0700,1300
2019,2019-03-03,AL,2,0,0,31.9653,-85.3392,6.6800,700
2019,2019-03-03,AL,2,0,0,31.9483,-85.1537,30.8600,860
2019,2019-03-03,GA,2,0,0,33.5354,-82.2159,1.5200,100
2019,2019-03-03,SC,2,7,0,33.6098,-82.0529,5.0500,200
2019,2019-03-03,GA,2,2,0,30.8619,-84.2321,2.6800,800
2019,2019-03-03,FL,3,0,0,30.4934,-84.1262,8.8300,700
2019,2019-04-13,TX,3,0,0,30.8832,-96.6999,32.4800,250
2019,2019-04-13,TX,2,0,0,31.5612,-95.1042,0.8000,400
2019,2019-04-13,TX,2,0,0,31.6405,-95.0805,2.5000,400
2019,2019-04-13,TX,2,0,0,31.0789,-95.5773,6.0300,100
2019,2019-04-13,TX,3,20,2,31.4280,-95.2718,41.1300,880
2019,2019-04-13,MS,2,0,0,32.3737,-90.8291,20.2100,700
2019,2019-04-13,MS,2,0,0,32.3090,-90.8909,4.3300,440
2019,2019-04-13,MS,2,0,0,32.3341,-90.8830,2.7400,175
2019,2019-04-13,MS,2,0,0,31.1005,-90.2688,4.4100,150
2019,2019-04-13,MS,2,0,0,33.2596,-88.9459,8.8100,830
2019,2019-04-13,MS,2,19,1,33.7248,-88.4409,11.3000,800
2019,2019-04-13,MS,2,0,0,32.6688,-88.5451,8.4300,700
2019,2019-04-13,MS,2,0,0,33.8931,-88.3215,13.2000,800
2019,2019-04-13,MS,2,0,0,32.0247,-88.7102,6.0900,400
2019,2019-04-14,OH,2,5,0,40.8388,-82.6946,17.0000,800
2019,2019-04-14,PA,2,0,0,41.7897,-79.2857,18.0000,400
2019,2019-04-14,PA,2,0,0,41.1887,-76.4065,3.6900,300
2019,2019-04-15,DE,2,1,0,38.5700,-75.5900,6.2000,400
2019,2019-04-18,MS,2,0,0,32.1237,-90.6506,11.0300,1320
2019,2019-04-18,MS,2,0,0,32.1769,-90.6036,12.7700,1320
2019,2019-04-18,MS,2,0,0,32.0357,-89.8333,9.3800,600
2019,2019-04-18,MS,2,0,0,32.3556,-89.6523,6.0200,560
2019,2019-04-19,VA,3,0,0,36.8564,-79.8906,8.1100,250
2019,2019-04-19,SC,2,0,0,33.2693,-80.8933,10.6000,300
2019,2019-04-19,SC,2,0,0,33.5238,-80.2198,2.9100,250
2019,2019-04-19,NC,2,0,0,35.9187,-79.1880,10.1000,600
2019,2019-04-19,PA,2,0,0,39.9039,-77.8474,2.8900,75
2019,2019-04-19,VA,2,0,0,37.3600,-77.0500,3.1000,200
2019,2019-04-19,PA,2,0,0,40.5313,-77.6139,4.9000,200
2019,2019-04-19,VA,2,0,0,37.9900,-77.8200,2.0000,300
2019,2019-04-24,TX,2,0,0,30.6867,-96.3014,1.7400,100
2019,2019-04-24,TX,2,0,0,31.5181,-94.1543,8.5200,1100
2019,2019-04-25,LA,3,2,2,32.5112,-92.6729,11.1500,1000
2019,2019-04-25,LA,2,0,0,32.9716,-92.0133,15.9900,2000
2019,2019-04-30,OK,2,0,0,36.5190,-95.8320,9.8000,1300
2019,2019-04-30,MO,2,3,0,37.0688,-93.1978,10.2800,400
2019,2019-04-30,OK,3,16,2,33.9711,-96.2071,27.6000,1400
2019,2019-04-30,OK,2,1,0,34.7900,-95.6489,10.0000,1300
2019,2019-05-13,NC,2,0,0,35.8275,-78.4399,17.1800,385
2019,2019-05-17,NE,2,0,0,40.2034,-100.7604,6.0000,350
2019,2019-05-17,NE,2,0,0,40.5812,-100.3127,0.6000,178
2019,2019-05-17,NE,3,0,0,40.6119,-100.2722,2.1200,400
2019,2019-05-17,KS,3,0,0,37.3497,-100.1384,29.6200,600
2019,2019-05-17,KS,2,0,0,37.6775,-99.7119,14.8600,875
2019,2019-05-17,KS,2,0,0,37.9405,-99.2515,10.9200,565
2019,2019-05-18,TX,2,1,0,31.0384,-100.5931,2.0800,250
